"nrhus"	"nuvirdi"	"ibm2"	"gaedi"
17754	47446.1	146	2.925
17755	41761.2	122.5	3.305
17756	27634.1	76.1	3.086
17757	22148.1	76.7	2.489
17758	34361.6	105.4	2.702
17759	15080	47.5	3.101
17760	64548.9	207.9	2.63
17761	20321.6	52	3.629
17762	34984.3	99.7	3.833
17763	21898.5	78.9	2.717
17764	53981.2	203.7	2.005
17765	33705.1	102.5	2.641
17766	34093.8	88.3	2.607
17767	28624.7	91.2	2.831
17768	21673.6	80	2.407
17769	32398.6	92.8	3.541
17770	27112.8	73.4	3.424
17771	25103	101.6	2.193
17772	37172.2	128.4	2.496
17773	37022.7	113.5	2.945
17774	35100	151.8	1.86
17775	29519.1	95.1	3.062
17776	60697	258.9	2.147
17777	31079.1	88.8	3.264
17778	30791.8	124.5	2.11
17779	19110	70.2	2.315
17780	21274.5	95.2	2.075
17781	31590	81.9	3.07
17782	58385.6	246.2	2.054
17783	29161.6	129.6	2.567
17784	27909.7	83.5	3.165
17785	22690.2	54.5	2.753
17786	48985.3	153	3.614
17787	18427.5	54.8	3.045
17788	19133.4	65.2	2.684
17789	64868.7	164.2	3.793
17790	42776.5	119.4	3.202
17791	35725.3	155	2.121
17792	19656	47.5	3.93
17793	83669.3	216.2	3.805
17794	22625.2	62.8	3.095
17795	21698.3	60.9	3.191
17796	18385.9	73.2	1.974
17797	27856.4	103.5	2.178
17798	29641.3	91.3	2.213
17799	73277.1	255.5	2.659
17800	46668.7	107	3.665
17801	25550.2	76.3	3.535
17802	28025.4	90.8	2.903
17803	52123.5	171.2	3.006
17804	48020.7	179.7	2.554
17805	26286	82.6	2.821
17806	25798.5	89.8	2.514
17807	23117.9	89.9	2.415
17808	20127.9	59.8	2.56
17809	17586.4	59.4	2.887
17810	16685.5	57.2	2.765
17811	25190.1	95.7	2.433
17812	54200.9	179	2.869
17813	26839.8	68.6	2.396
17814	24906.7	87.3	2.413
17815	33911.8	119.6	3.034
17816	22219.6	74.6	2.566
17817	30901	87	3.626
17818	18557.5	38.5	3.008
17819	21420.1	62.5	2.573
17820	24180	51.2	2.91
17821	37026.6	122.7	3.028
17822	52734.5	124.1	3.916
17823	42551.6	104.5	2.916
17824	21932.3	77.3	2.82
17825	80360.8	224.5	2.996
17826	21268	83.6	2.216
17827	37040.9	88.7	3.696
17828	22259.9	73	2.895
17829	43986.8	135.9	2.849
17830	62008.7	153.4	3.616
17831	22964.5	69.2	2.863
17832	34421.4	106.1	4.167
17833	28594.8	73.5	2.581
17834	16516.5	53.5	2.757
17835	27378	105.4	2.412
17836	22961.9	77.1	2.822
17837	24196.9	81.9	2.757
17838	28130.7	89	2.654
17839	27597.7	92.2	3.34
17840	44638.1	166.7	2.429
17841	37737.7	154.3	2.259
17842	25218.7	92.4	2.3
17843	46499.7	122	3.292
17844	23333.7	67.8	3.017
17845	23645.7	67.2	2.041
17846	23309	83.3	2.431
17847	20410	96.2	1.688
17848	16806.4	45	3.304
17849	28033.2	100.6	2.383
17850	26959.4	109.8	1.926
17851	68364.4	170.2	3.135
17852	40014	100.4	3.481
17853	23960.3	70	3.173
17854	91052	178.8	4.086
17855	23926.5	73.4	2.419
17856	34382.4	103.4	3.437
17857	39572	125	3.134
17858	34548.8	102.2	3.135
17859	23208.9	73	2.609
17860	30306.9	110.6	2.323
17861	21902.4	59.6	3.083
17862	53394.9	166.5	3.056
17863	48937.2	186.6	2.326
17864	29819.4	89.8	2.782
17865	43408.3	141.6	2.822
17866	30115.8	113.1	2.324
17867	51656.8	171.2	2.578
17868	68342.3	159	3.77
17869	19043.7	45.2	3.287
17870	51892.1	120.7	4.093
17871	22396.4	46.7	3.065
17872	32890	102.4	3.184
17873	31395	136	2.256
17874	38616.5	139.6	2.849
17875	31460	119.4	2.337
17876	36910.9	128.2	2.363
17877	26219.7	89.2	2.55
17878	33321.6	120.4	2.609
17879	31463.9	83.6	3.664
17880	43837.3	108.8	4.182
17881	32788.6	100	3.175
17882	14886.3	72.4	1.873
17883	48750	185.7	2.114
17884	31200	97.3	2.87
17885	32605.3	119.9	2.592
17886	37367.2	119.6	2.497
17887	37598.6	103	3.186
17888	64379.9	222.5	2.506
17889	19727.5	74.2	2.133
17890	42031.6	115.5	3.353
17891	25600.9	89.5	2.427
17892	43075.5	141.3	2.588
17893	47247.2	188.7	2.015
17894	24784.5	97.4	2.429
17895	44761.6	141.3	2.968
17896	67423.2	251.2	3.22
17897	20120.1	52.8	3.363
17898	33658.3	89.9	3.601
17899	20774	81.5	1.919
17900	30871.1	102.7	2.788
17901	28472.6	102.9	2.655
17902	25498.2	86	2.982
17903	29569.8	100.5	2.851
17904	27820	82.2	3.299
17905	34074.3	93	3.476
17906	30941.3	62.4	3.153
17907	24521.9	70.2	2.877
17908	62275.2	227.8	2.534
17909	36782.2	127.3	2.52
17910	41226.9	117.3	3.127
17911	23372.7	69.3	2.94
17912	47931	167.7	3.507
17913	24700	114	1.959
17914	36311.6	127.2	2.605
17915	60721.7	142	3.727
17916	25069.2	77.8	3.395
17917	62091.9	288	1.707
17918	60642.4	247.1	1.983
17919	86821.8	176.1	3.952
17920	29854.5	105.4	2.581
17921	28600	84	3.166
17922	40186.9	122.7	2.89
17923	27378	110.1	2.305
17924	42061.5	119.1	3.298
17925	23400	57.8	2.615
17926	29330.6	92.4	3.798
17927	21170.5	60.3	3.363
17928	18331.3	60.7	2.506
17929	29484	104.4	2.285
17930	56725.5	238.5	2.17
17931	37507.6	124.7	2.774
17932	34195.2	93.4	3.445
17933	28336.1	101.3	2.435
17934	38272	186.9	1.197
17935	17603.3	59.4	3.683
17936	37601.2	123.6	2.735
17937	34970	121.4	2.797
17938	59040.8	162	3.264
17939	31829.2	103.8	2.698
17940	33163	105.4	2.949
17941	32444.1	91.2	3.195
17942	46307.3	138.8	3.071
17943	25340.9	75.8	2.904
17944	21342.1	69.1	2.588
17945	24923.6	84.8	2.324
17946	18557.5	45.1	2.574
17947	22347	76.7	2.731
17948	33800	112.3	2.944
17949	34530.6	96.4	2.921
17950	18492.5	66.5	2.335
17951	28637.7	91.8	2.582
17952	25513.8	88.2	2.529
17953	16243.5	56.8	2.276
17954	25571	96.8	2.05
17955	34970	110.1	2.716
17956	31245.5	117.9	2.119
17957	24745.5	86.4	3.299
17958	42438.5	161.8	2.612
17959	32809.4	92.6	3.462
17960	72598.5	245.5	2.462
17961	27861.6	131.5	2.016
17962	23732.8	96.9	2.241
17963	31167.5	85.8	3.466
17964	28550.6	90.8	2.726
17965	24107.2	83.3	2.76
17966	38715.3	117.8	3.323
17967	36102.3	98.5	2.923
17968	25152.4	107.2	2.068
17969	27931.8	87.9	2.846
17970	46649.2	126.3	3.704
17971	20269.6	56.2	2.946
17972	30403.1	99.8	3.067
17973	28371.2	76.5	3.647
17974	19500	68.3	2.868
17975	30000.1	90.7	2.986
17976	17997.2	72.5	2.082
17977	52544.7	151.4	3.041
17978	60279.7	183.3	3.137
17979	47279.7	139.8	3.48
17980	18799.3	56	3.505
17981	46009.6	84	3.81
17982	25166.7	106.1	2.193
17983	42684.2	102.1	3.755
17984	16591.9	57.7	2.671
17985	24479	75.6	3.304
17986	54055.3	233.6	2.571
17987	27687.4	94.9	3.243
17988	22098.7	71.1	2.869
17989	31190.9	104.2	2.52
17990	91409.5	223.4	3.709
17991	52962	148.8	2.81
17992	38437.1	117.7	2.84
17993	22695.4	84.8	2.048
17994	25493	53.2	3.245
17995	22664.2	96.1	2.143
17996	22852.7	95.7	2.147
17997	27621.1	93.4	3.002
17998	57444.4	143.7	4.015
17999	52322.4	177.4	2.698
18000	27331.2	112.9	2.238
18001	34060	111.3	2.617
18002	31197.4	70.7	3.847
18003	22100	106.5	1.919
18004	30057.3	93.3	2.835
18005	21430.5	69.9	2.524
18006	22570.6	64.8	2.814
18007	23869.3	87.3	2.601
18008	18075.2	60.2	2.81
18009	38201.8	114.2	2.628
18010	22822.8	48.1	3.284
18011	97552	211.7	3.686
18012	23190.7	82.1	2.653
18013	29890.9	101.7	2.671
18014	53615.9	142.1	3.043
18015	22226.1	82.7	2.521
18016	41442.7	127.6	2.843
18017	37501.1	114.4	3.05
18018	25369.5	99.7	1.997
18019	37598.6	153.1	1.979
18020	8970	31.4	2.707
18021	38027.6	148.7	2.482
18022	17661.8	91.1	1.684
18023	23004.8	80.8	2.398
18024	48035	136.1	2.882
18025	48750	136.1	3.411
18026	57599.1	165.7	3.078
18027	29315	81.6	2.951
18028	31162.3	79.5	3.281
18029	29585.4	94	3.067
18030	37480.3	111.3	3.346
18031	44864.3	132.3	3.848
18032	27082.9	105.1	1.606
18033	27911	106.3	2.61
18034	42032.9	125	2.696
18035	23140	69.6	2.166
18036	27132.3	94.2	2.631
18037	30035.2	56.2	3.985
18038	27735.5	104.7	2.423
18039	27905.8	95.7	2.832
18040	25350	94.2	2.245
18041	48458.8	155.4	2.741
18042	33974.2	94.7	3.238
18043	31538	93.5	3.081
18044	29333.2	94.2	2.668
18045	73620.3	197.8	2.954
18046	33800	104.5	2.898
18047	17132.7	62.1	2.2
18048	16771.3	49.7	2.164
18049	35881.3	100	2.834
18050	23400	93.9	2.506
18051	78617.5	180.8	3.947
18052	33040.8	87.5	3.123
18053	17955.6	68.1	2.266
18054	29846.7	72.4	3.316
18055	38805	86.2	3.903
18056	50421.8	142.1	4.014
18057	35526.4	110.1	3.233
18058	22750	109.6	2.008
18059	34816.6	159	1.878
18060	41275	193.3	2.103
18061	45376.5	119.6	3.613
18062	62372.7	206.1	2.887
18063	24667.5	74.1	2.93
18064	18151.9	62.5	2.82
18065	35750	115.9	2.7
18066	55863.6	123	4.24
18067	20633.6	74.7	2.467
18068	36761.4	130.2	2.723
18069	39140.4	144.3	2.526
18070	19500	80.8	1.882
18071	42781.7	114.3	2.568
18072	23140	50.8	2.733
18073	31206.5	94.4	1.972
18074	34773.7	92.2	2.489
18075	18171.4	70.1	1.913
18076	42042	199.7	1.897
18077	14742	60.4	1.988
18078	43550	111.4	3.017
18079	20078.5	72.7	2.416
18080	27502.8	84.3	3.203
18081	54701.4	163.8	3.221
18082	27446.9	101.9	2.163
18083	25691.9	98.8	2.363
18084	43894.5	130.8	2.88
18085	27272.7	78.8	3.211
18086	22703.2	88.7	2.467
18087	22100	66.6	2.225
18088	69097.6	160.5	2.804
18089	49448.1	201.1	2.25
18090	30958.2	93.2	2.929
18091	16231.8	55.8	2.741
18092	60681.4	167.7	3.092
18093	17969.9	75.1	2.178
18094	30247.1	117	2.599
18095	106966.6	228.8	4.032
18096	46365.8	141	2.932
18097	24358.1	86.9	2.349
18098	24671.4	85.1	2.389
18099	23251.8	88	2.116
18100	20667.4	56.2	3.429
18101	24745.5	83	2.601
18102	21685.3	69.3	2.948
18103	30829.5	106.1	2.988
18104	30742.4	112.4	2.338
18105	28390.7	83.6	3.301
18106	23895.3	86.1	2.529
18107	32459.7	120	2.58
18108	24807.9	88.8	2.367
18109	28953.6	79.5	3.342
18110	27422.2	110.2	1.905
18111	48536.8	141.8	3.437
18112	18183.1	51.3	2.19
18113	50447.8	228.1	2.006
18114	20291.7	62.3	3.114
18115	31560.1	135.7	1.87
18116	26596.7	107.9	2.115
18117	49292.1	172	2.666
18118	35643.4	102.7	2.73
18119	22790.3	79.1	2.428
18120	152162.4	364.4	4.178
18121	99856.9	256.7	3.094
18122	22929.4	74.7	2.737
18123	24381.5	63.4	2.22
18124	18726.5	44.1	2.571
18125	14300	48.5	1.927
18126	33706.4	94.7	3.292
18127	22298.9	76.1	2.854
18128	31096	89.8	2.796
18129	26642.2	89.4	2.676
18130	21110.7	75.5	2.558
18131	24375	67	2.255
18132	28029.3	82.2	3.66
18133	76632.4	208.4	3.076
18134	23387	63.9	2.597
18135	36361	120.2	2.81
18136	17414.8	53.4	2.96
18137	33410	106.4	2.684
18138	34320	91.6	3.315
18139	29484	108	2.581
18140	25988.3	101.2	2.447
18141	34827	103.5	2.223
18142	26613.6	99.3	2.735
18143	28540.2	133.6	1.9
18144	33763.6	99.7	3.147
18145	26089.7	80.1	2.85
18146	20504.9	54.5	2.421
18147	41511.6	126.6	2.768
18148	26380.9	67	3.356
18149	29896.1	106.6	2.612
18150	21873.8	70.7	2.963
18151	21409.7	68.7	2.636
18152	30522.7	80.1	2.391
18153	70756.4	209.4	2.682
18154	37654.5	182.3	1.849
18155	25837.5	82.5	2.933
18156	22696.7	74.4	2.776
18157	26423.8	88.8	2.703
18158	30231.5	98	2.759
18159	28083.9	95.5	2.542
18160	33516.6	92.8	3.121
18161	43251	94	3.565
18162	30655.3	89.6	2.764
18163	30154.8	89.4	3.105
18164	20651.8	62.5	2.765
18165	42234.4	135.8	2.7
18166	26808.6	81.4	2.814
18167	18692.7	50.1	3.079
18168	28557.1	80.7	2.279
18169	21203	78.2	1.963
18170	25811.5	94.9	2.596
18171	47147.1	103.8	3.894
18172	41496	195.7	1.998
18173	32760	109.3	2.522
18174	62076.3	199.6	2.868
18175	41572.7	113.2	2.978
18176	42872.7	155.9	2.356
18177	24419.2	90.8	2.233
18178	74408.1	176.2	3.998
18179	31833.1	95.9	3.606
18180	24609	81.5	2.86
18181	19869.2	44	3.662
18182	37394.5	115.6	2.91
18183	29497	82	3.874
18184	23319.4	95.6	1.438
18185	51465.7	154.9	2.847
18186	20060.3	66.7	2.935
18187	27228.5	93.2	2.734
18188	40264.9	94.6	3.388
18189	31172.7	104.3	2.789
18190	41805.4	122.1	3.087
18191	35096.1	117.8	2.511
18192	25350	93.2	2.586
18193	15557.1	47	3.159
18194	29604.9	105.7	2.459
18195	20373.6	47.1	2.542
18196	39412.1	89.9	2.711
18197	17501.9	65.8	2.652
18198	17759.3	78.4	2.011
18199	54954.9	169.4	3.102
18200	30160	98.5	2.805
18201	20663.5	80.9	2.301
18202	28571.4	91.7	2.699
18203	17546.1	52.6	2.851
18204	33420.4	116.1	2.703
18205	26639.6	77.5	3.007
18206	35100	70	3.289
18207	85120.1	219.4	3.28
18208	46229.3	127.6	3.015
18209	18701.8	73.5	2.053
18210	21456.5	83.3	2.43
18211	34143.2	101.7	3.1
18212	35987.9	103	3.091
18213	41418	113	3.135
18214	32142.5	119.1	2.879
18215	16234.4	47.6	2.869
18216	21102.9	59	3.593
18217	82943.9	150.4	4.532
18218	18850	48.1	3.179
18219	45490.9	133.8	3.243
18220	36879.7	149.6	2.331
18221	25587.9	84.5	2.47
18222	14619.8	44.9	3.045
18223	25662	99.8	2.301
18224	31111.6	91.4	2.735
18225	48747.4	148	3.181
18226	22386	94.8	1.826
18227	38313.6	105.3	2.723
18228	59875.4	288	1.867
18229	31344.3	100.5	2.467
18230	43464.2	153.1	2.156
18231	32345.3	115.8	2.501
18232	29798.6	117.2	2.322
18233	26806	72.3	3.543
18234	52405.6	148	3.074
18235	24024	72.4	2.811
18236	29299.4	95.1	2.729
18237	20150	89.8	1.738
18238	29746.6	128.3	1.911
18239	29863.6	110.5	3.361
18240	27263.6	79.1	3.16
18241	24659.7	100.9	1.985
18242	26747.5	94	2.785
18243	24368.5	74.6	3.052
18244	18447	66	2.295
18245	47576.1	177.6	2.242
18246	31804.5	111.2	2.719
18247	28195.7	102.6	2.611
18248	27938.3	87.5	3.15
18249	44795.4	117.5	3.425
18250	66866.8	202.5	2.923
18251	29789.5	94.5	3.036
18252	31453.5	103.9	2.452
18253	38220	117.2	3.097
18254	54475.2	134.2	3.277
18255	64220	173.2	3.584
18256	47144.5	192.6	2.028
18257	40931.8	110.7	3.855
18258	53510.6	162.4	3.365
18259	33072	91.2	3.549
18260	30670.9	127.9	2.222
18261	18142.8	72.7	2.032
18262	29837.6	93.3	2.606
18263	83062.2	283.3	2.833
18264	65929.5	199.9	2.792
18265	29078.4	94.4	2.583
18266	30492.8	112	2.387
18267	16250	53.4	2.581
18268	42478.8	139.8	3
18269	40180.4	95.5	4.077
18270	40180.4	95.5	3.665
18271	31579.6	105.8	3.816
18272	24102	68.1	3.455
18273	30456.4	108.5	2.695
18274	34793.2	142.8	2.165
18275	61956.7	149.4	3.407
18276	62879.7	153.8	3.976
18277	60814	148.2	3.298
18278	20854.6	69.4	3.596
18279	70439.2	203.9	3.225
18280	25824.5	86.3	2.553
18281	24960	74.2	2.971
18282	32108.7	154.4	1.884
18283	23875.8	76.1	2.545
18284	13413.4	51.1	2.116
18285	21008	69.5	2.879
18286	52781.3	170.6	2.856
18287	41340	129.5	2.823
18288	30238	103	2.715
18289	19767.8	72.8	2.51
18290	25659.4	81.3	2.892
18291	68493.1	141.9	4.07
18292	34585.2	112	2.954
18293	44772	153.6	2.429
18294	64065.3	210.1	2.752
18295	33988.5	127.3	2.283
18296	21082.1	84.5	2.231
18297	34105.5	94.7	2.986
18298	16958.5	59.3	2.321
18299	18107.7	70.2	1.947
18300	35304.1	88.9	2.669
18301	19680.7	66.2	2.53
18302	23289.5	64.8	3.127
18303	69334.2	209.1	3.06
18304	24570	112.4	1.91
18305	23208.9	76.5	2.938
18306	27675.7	90.8	2.822
18307	29207.1	84.5	3.054
18308	29875.3	107.9	2.665
18309	25054.9	93	2.501
18310	122774.6	234.6	3.288
18311	22074	75.7	2.444
18312	43378.4	98.5	3.835
18313	53263.6	179.1	2.358
18314	131111.5	259.9	4.503
18315	22360	101.4	1.779
18316	39510.9	110.6	3.007
18317	25239.5	80.4	2.749
18318	25207	102.8	1.953
18319	26325	80.1	2.987
18320	34125	96.4	3.394
18321	86749	208.7	3.77
18322	23484.5	58.7	3.679
18323	33463.3	91.7	3.402
18324	22158.5	61.3	3.003
18325	22158.5	61.3	3.186
18326	22964.5	72	3.043
18327	28624.7	108.5	2.573
18328	28278.9	100.7	2.482
18329	49748.4	136.1	3.557
18330	34450	127.3	2.585
18331	31643.3	96.7	2.774
18332	58711.9	152.9	3.549
18333	30017	96.5	2.558
18334	29611.4	90.2	2.271
18335	25116	75.6	4.001
18336	36797.8	119.2	2.921
18337	24594.7	83.2	3.034
18338	50519.3	127.6	2.542
18339	76700	204.7	3.165
18340	32878.3	130	2.453
18341	166288.2	320.5	4.296
18342	172038.1	317.4	4.025
18343	29617.9	100.4	2.534
18344	20529.6	42	3.555
18345	83029.7	206.4	3.976
18346	36194.6	145.2	2.17
18347	22584.9	54.1	4.067
18348	49518.3	131	3.102
18349	42705	120.4	3.458
18350	16927.3	65	2.419
18351	28982.2	87.6	3.339
18352	22382.1	62.9	3.236
18353	50792.3	135.9	3.214
18354	51437.1	133	2.746
18355	55224	154.4	3.317
18356	62583.3	134.2	3.824
18357	15581.8	59.4	2.4
18358	59590.7	173.1	3.107
18359	20425.6	86.5	1.891
18360	25824.5	83.8	3.072
18361	32956.3	82.2	3.561
18362	29547.7	100.8	2.615
18363	38110.8	120	3.352
18364	59536.1	136.9	4.026
18365	63134.5	162.2	3.551
18366	26630.5	83.9	2.592
18367	28354.3	87.5	2.707
18368	26640.9	83.8	3.076
18369	57785	136.7	3.566
18370	41827.5	147.8	2.572
18371	20754.5	105.8	1.546
18372	26390	77.6	2.239
18373	26443.3	95.7	2.014
18374	23353.2	83.2	2.466
18375	41371.2	136.6	2.806
18376	38507.3	149.6	2.45
18377	27235	86.7	2.926
18378	23242.7	72.6	2.862
18379	20866.3	55.2	3.135
18380	32385.6	103.4	3.211
18381	26010.4	89	2.425
18382	34685.3	100.2	3.069
18383	25480	94.8	2.775
18384	27950	84.8	2.568
18385	18850	59.9	3.284
18386	18200	70.3	2.078
18387	28164.5	91.8	2.616
18388	24245	73.5	3.257
18389	29484	84.6	3.31
18390	22074	60.1	3.579
18391	22072.7	75.2	2.464
18392	77152.4	145.6	4.67
18393	40181.7	117.7	3.274
18394	37646.7	133.2	2.725
18395	21665.8	70.4	2.861
18396	29614	102.6	2.455
18397	15081.3	55	2.137
18398	25909	64.5	3.496
18399	22317.1	81.7	2.44
18400	29872.7	102.7	2.74
18401	25188.8	101	2.521
18402	29862.3	99.1	2.621
18403	35100	159.1	1.978
18404	50700	135.1	2.905
18405	19991.4	59	3.109
18406	40219.4	101.7	3.623
18407	22725.3	44.3	3.558
18408	22490	80.2	2.379
18409	30442.1	92.2	4.021
18410	24380.2	69.4	2.268
18411	21459.1	55.4	3.313
18412	30053.4	102.5	2.774
18413	61048	192.5	2.574
18414	34404.5	112.7	2.811
18415	20676.5	55.4	2.303
18416	22917.7	65.3	3.176
18417	21177	45.7	3.076
18418	23912.2	67.4	2.97
18419	39878.8	119.4	3.939
18420	74701.9	180.2	3.787
18421	55900	151.4	2.936
18422	36920	141	2.3
18423	38170.6	129.9	2.678
18424	22410.7	75.1	2.806
18425	52603.2	161.6	3.015
18426	55087.5	115.1	4.145
18427	19464.9	56	3.524
18428	46113.6	118.4	3.723
18429	15774.2	46.5	2.714
18430	23299.9	55.2	3.502
18431	18491.2	61.7	2.419
18432	61057.1	155.4	3.276
18433	29721.9	132.2	1.99
18434	29680.3	94.9	2.854
18435	19752.2	44.6	2.884
18436	28555.8	98.4	2.811
18437	48148.1	100.5	4.068
18438	28525.9	68.7	3.373
18439	25870	101.6	1.913
18440	52492.7	157.3	2.703
18441	40054.3	73.3	3.258
18442	30013.1	82.4	2.754
18443	20858.5	67.2	2.748
18444	40647.1	107.5	3.801
18445	39256.1	106.9	3.159
18446	36770.5	111.3	2.688
18447	25006.8	86.7	2.807
18448	36493.6	140	2.436
18449	36870.6	120.3	2.833
18450	18840.9	62.4	2.632
18451	48215.7	143	2.689
18452	10757.5	48.5	1.968
18453	26208	110.1	2.001
18454	31515.9	96	3.156
18455	15015	43.2	2.981
18456	19602.7	42.6	2.864
18457	33573.8	85.8	3.455
18458	38749.1	89.9	3.765
18459	24217.7	76.3	3.576
18460	24477.7	69.8	3.404
18461	44363.8	129.7	3.444
18462	61863.1	168.9	3.525
18463	25708.8	81.8	3.47
18464	20651.8	59	3.789
18465	26832	96.6	2.482
18466	37528.4	117.8	2.92
18467	28925	98.9	2.401
18468	16711.5	51.1	2.919
18469	25194	96.4	2.421
18470	44822.7	120.7	3.273
18471	23970.7	83	2.752
18472	26644.8	86.8	2.221
18473	54485.6	125.6	4.106
18474	35154.6	108.5	1.915
18475	36089.3	100.7	2.949
18476	34346	105.3	3.222
18477	32323.2	98.4	2.926
18478	34460.4	121.1	2.441
18479	16109.6	53.4	2.61
18480	23882.3	96.1	2.207
18481	40929.2	189.4	2.745
18482	31596.5	88.8	3.486
18483	32100.9	121.3	2.271
18484	43183.4	148	2.74
18485	51721.8	139.5	3.401
18486	34572.2	110.1	2.746
18487	35239.1	109	3.049
18488	31258.5	101.6	2.934
18489	23829	65.2	3.203
18490	22734.4	57.7	3.517
18491	50748.1	149	2.821
18492	30219.8	79.5	3.514
18493	32555.9	131.4	2.235
18494	24632.4	94.2	1.988
18495	68771.3	240.8	2.778
18496	36929.1	95	2.835
18497	29801.2	90	2.161
18498	74920.3	220.7	3.157
18499	32336.2	120.6	2.311
18500	20662.2	60.1	2.866
18501	12962.3	39	2.767
18502	43329	132.2	3.073
18503	40170	111.1	3.341
18504	63774.1	151.1	3.902
18505	44044	119.7	3.285
18506	48375.6	147.7	2.763
18507	28938	104.6	2.29
18508	22496.5	62.5	2.719
18509	25457.9	72	3.117
18510	48796.8	129.4	3.712
18511	30466.8	126.2	2.179
18512	29250	66	3.487
18513	11836.5	41.5	2.718
18514	32481.8	100.4	2.844
18515	48045.4	120.5	3.65
18516	30595.5	103.2	2.994
18517	51379.9	125	3.488
18518	16900	93.3	1.427
18519	28594.8	128.3	2.002
18520	22383.4	86.9	2.085
18521	23693.8	71.1	3.163
18522	45650.8	138.5	2.606
18523	39790.4	115.5	3.997
18524	32650.8	119	2.719
18525	21660.6	73.8	2.577
18526	35868.3	119.2	3.581
18527	75431.2	206.4	3.518
18528	25862.2	68.6	3.523
18529	16248.7	51.2	2.688
18530	27773.2	61.3	3.57
18531	38932.4	126.6	2.737
18532	20966.4	91.1	2.005
18533	24120.2	72.2	3.078
18534	36856.3	101.1	3.33
18535	96521.1	216	4.462
18536	21320	75.5	2.296
18537	25433.2	79.6	2.715
18538	27662.7	81.9	2.944
18539	20122.7	66.1	2.624
18540	37303.5	105.3	3.508
18541	30951.7	104.4	3.025
18542	28572.7	106.1	2.759
18543	29374.8	100.7	2.564
18544	30919.2	129.6	2.885
18545	47976.5	194.5	2.186
18546	37332.1	113.1	2.707
18547	25350	97	2.076
18548	37917.1	115.9	2.863
18549	27062.1	92.7	2.568
18550	26192.4	80.1	3.2
18551	41462.2	119.5	3.259
18552	20625.8	66.4	3.142
18553	32230.9	117.1	2.602
18554	20998.9	64.5	3.188
18555	29250	98.8	3.535
18556	50576.5	128.4	2.333
18557	25552.8	86.5	2.42
18558	14840.8	50	2.423
18559	39258.7	118.4	3.131
18560	22713.6	52.1	3.056
18561	44064.8	132	3.12
18562	21524.1	76.9	2.869
18563	44570.5	136	2.886
18564	23094.5	67.8	3.138
18565	47730.8	124.4	3.781
18566	50118.9	137	3.393
18567	72326.8	168	3.599
18568	49030.8	148	3.061
18569	31253.3	95.3	2.898
18570	89211.2	248.2	3.356
18571	24693.5	75.1	2.906
18572	30758	110.8	2.987
18573	35717.5	106	3.208
18574	59273.5	173.1	2.872
18575	34169.2	83.4	2.826
18576	21180.9	64.3	2.601
18577	33098	108.6	2.536
18578	40285.7	113.2	3.114
18579	34650.2	109.8	2.947
18580	31200	98.6	2.799
18581	20590.7	68.8	2.583
18582	33512.7	97.7	2.971
18583	27690	75.9	3.344
18584	27909.7	86	3.091
18585	26218.4	98.4	2.561
18586	69186	136.8	4.364
18587	26483.6	95.4	2.455
18588	16313.7	60.8	1.615
18589	24728.6	94.2	2.235
18590	21710	82.1	2.335
18591	23756.2	88.5	2.339
18592	31996.9	106	3.131
18593	63623.3	126.9	3.254
18594	39962	124.4	2.71
18595	30275.7	91.7	2.725
18596	18411.9	68.7	2.244
18597	31176.6	79.5	3.439
18598	64195.3	167	3.377
18599	21911.5	75.1	2.78
18600	31200	112.6	2.461
18601	21981.7	75.9	2.829
18602	24267.1	60.5	3.848
18603	23892.7	83.5	2.284
18604	15854.8	56.5	2.375
18605	67847	177.2	3.153
18606	69681.3	173.5	3.61
18607	29348.8	102.5	2.586
18608	26644.8	92.4	2.705
18609	33264.4	146.4	2.265
18610	21171.8	97.1	2.146
18611	25970.1	75.4	3.418
18612	51415	184.8	2.473
18613	57781.1	161.7	2.997
18614	50018.8	205.3	2.047
18615	53644.5	144.1	3.41
18616	25963.6	57.4	3.136
18617	34963.5	119	2.49
18618	29208.4	86.6	2.795
18619	58427.2	162.7	2.936
18620	35326.2	104.2	3.177
18621	18011.5	57.7	2.603
18622	22487.4	95.2	2.381
18623	39969.8	154.6	2.411
18624	20234.5	61.7	2.643
18625	22990.5	75.9	2.851
18626	59672.6	157.7	3.915
18627	35087	79.7	3.716
18628	22090.9	76.9	2.338
18629	20334.6	77.7	2.333
18630	48100	145.4	2.888
18631	118164.8	221.9	4.473
18632	37879.4	109.6	3.102
18633	23775.7	75.3	2.813
18634	58983.6	181.9	3.183
18635	32890	104.6	2.825
18636	59384	136.7	4.013
18637	25305.8	92.5	2.36
18638	34786.7	120.7	2.614
18639	43680	172.5	2.079
18640	22685	94.8	2.254
18641	27383.2	85.6	2.81
18642	19459.7	91.9	1.946
18643	29108.3	89.7	2.748
18644	72589.4	211.7	3.371
18645	27137.5	71.1	3.395
18646	35661.6	137.8	2.394
18647	47655.4	204.1	1.898
18648	46147.4	161.4	2.776
18649	34915.4	132.8	2.697
18650	13375.7	54.8	2.108
18651	43134	128.7	3.876
18652	68887	165.8	4.139
18653	23325.9	64.3	3.286
18654	27237.6	76.4	3.35
18655	38350	111.1	2.9
18656	28168.4	72.9	3.514
18657	53159.6	174.3	2.776
18658	37243.7	127.7	2.864
18659	23389.6	78.2	2.997
18660	28577.9	76.1	3.71
